Country Code,Country Name,Year,"Foreign direct investment, net inflows (BoP, current US$)",Total reserves (gold + US$),Consumer Price,Time required to start a business (days),Total tax and contribution rate (PCT of profit),Final Consumption Expenditure,Exports of goods and services (PCT of GDP),Imports of goods and services (PCT of GDP),Gross Domestic Product,GDP Growth,GNI Per Capita,Gross Savings,"Primary completion rate, total (PCT of relevant age group)",Expenditure Education,Unemployment,"Intentional homicides (per 100,000 people)",Access Elect.,Basic Sanitation,Population Density,Maternal Mortality,Refugee population by country or territory of asylum,Refugee population by country or territory of origin,Research and development expenditure (PCT of GDP),Mobile Subs.,"Labour force, total",Population Total,GDP per_capita,"Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Growth Rate (percentage),"Crude Birth Rate (births per 1,000 population)","Median Age, as of 1 July (years)","Life Expectancy at Birth, both sexes (years)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)","Infant Mortality Rate (infant deaths per 1,000 live births)","Infant Deaths, under age 1 (thousands)"
LAO,Laos,2013,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,116.814,17.661,1.387,25.245,21.335,65.718,-25.256,-3.819,45.904,7.648
LAO,Laos,2014,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,115.539,17.233,1.343,24.698,21.71,66.361,-25.666,-3.828,43.964,7.269
LAO,Laos,2015,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,115.057,16.932,1.504,24.445,22.033,66.67,-12.995,-1.912,42.326,7.005
LAO,Laos,2016,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,117.226,16.996,1.536,24.131,22.31,67.167,-11.401,-1.653,40.758,6.781
LAO,Laos,2017,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,117.683,16.805,1.533,23.715,22.593,67.434,-10.4,-1.485,39.207,6.513
LAO,Laos,2018,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,117.195,16.483,1.505,23.238,22.883,67.634,-10.303,-1.449,38.055,6.292
LAO,Laos,2019,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,117.497,16.281,1.486,22.786,23.179,68.138,-10.303,-1.428,36.639,6.029
LAO,Laos,2020,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,117.804,16.083,1.469,22.449,23.48,68.497,-10.303,-1.407,35.506,5.838
LAO,Laos,2021,9597134935.301743,50909794415.877144,148.51905795515054,32.03634690142142,43.23499192600328,3.8706991323617714,42.302947434804004,48.011348907775336,260015143774.12155,3.524774213274733,12073.753299772485,23.087089475244852,87.32778821695025,4.486956107447674,7.740104225988929,7.126248469191339,77.91801165553444,75.40083545343086,288.1488241872053,220.29195476807837,160929.55016610486,69083.92206169498,0.7521468564784772,75.04365903156406,27887878.293349914,35600192.85660173,15105.977715444542,114.125,15.36,1.398,21.973,23.779,68.061,-10.303,-1.387,34.378,5.618
LVA,Latvia,2000,324184857.470563,919162856.263873,59.1728345741562,12.352941176470589,36.32000000000001,0.762831715949645,36.7848682898279,44.751379124087,7958852838.93395,5.67574131186166,3320.0,18.3572981254095,99.4299468994141,5.27427005767822,14.210000038147,9.98259337709456,100.0,94.57494767,38.0659527943919,30.0,5.0,484.0,0.434830009937286,16.77186911,1095654.0,2367550.0,8018.05037265523,-12.336,-5.133,-1.373,8.69,36.985,70.252,-20.514,-8.535,11.724,0.242
LVA,Latvia,2001,173500715.825042,1217482763.04159,60.6444866601879,12.352941176470589,36.32000000000001,5.0428220959412,38.0007434111274,48.3676477221757,8362398701.58943,6.32350815882813,3600.0,19.1624175886199,100.466987609863,5.44695997238159,13.8199996948242,9.28481881248439,100.0,94.57494767,37.5774969451412,29.0,5.0,610.0,0.402630001306534,27.84083925,1098210.0,2337170.0,9042.66783085124,-13.803,-5.825,-1.429,8.571,37.404,70.07,-19.909,-8.402,10.942,0.221
LVA,Latvia,2002,160090702.160432,1326623371.85243,61.8203078988159,12.352941176470589,36.32000000000001,5.64979438065573,36.5395744771967,46.6667697631497,9557031605.27512,7.08812865691006,3940.0,20.182050747177,99.5671768188477,5.60254001617432,13.8299999237061,9.17459511740052,100.0,94.84594935,37.1434336613287,26.0,5.0,3080.0,0.408430010080338,39.42988912,1121199.0,2310173.0,10070.00251116,-13.204,-5.652,-1.397,8.791,37.81,70.351,-19.291,-8.257,10.296,0.209
LVA,Latvia,2003,316652176.39383,1536170567.92942,63.6394616619203,16.0,36.32000000000001,7.07176310968364,36.046475305097,48.564704648335,11771975156.8073,8.42286220668569,4670.0,20.9287468730912,101.008308410645,5.05714988708496,12.0600004196167,5.036455785444331,100.0,94.98970628,36.7862081162776,26.0,16.0,3173.0,0.35929998755455,53.15467354,1101201.0,2287955.0,11025.8348169101,-12.437,-5.397,-1.356,9.221,38.194,70.624,-18.671,-8.102,9.711,0.204
LVA,Latvia,2004,591589970.743145,2020863043.46184,67.5802624403157,16.0,36.32000000000001,8.23655142182696,38.9123347496374,54.2233414315199,14435700533.368,8.28414597787324,5830.0,20.696362733823,104.956962585449,4.83406019210815,11.710000038147,5.036455785444331,100.0,95.03899819,36.3869380667567,23.0,10.0,2822.0,0.398400008678436,67.89267501,1101406.0,2263122.0,12218.7279613116,-12.546,-5.52,-1.356,9.117,38.55,70.925,-18.142,-7.982,8.783,0.181
LVA,Latvia,2005,809856372.419322,2359714949.18389,72.1408828494716,16.0,36.2,8.75986952372563,42.9698410514204,57.2659102287466,17003459863.0989,10.7203659565649,7390.0,23.3678429709945,102.003349304199,5.216938924789427,10.0299997329712,5.036455785444331,100.0,95.08703239,35.9958679014728,22.0,10.0,2428.0,0.527069985866547,83.80972937,1094452.0,2238799.0,13847.6341176287,-12.267,-5.469,-1.338,9.714,38.87,70.778,-17.62,-7.856,7.722,0.166
LVA,Latvia,2006,1705667383.81543,4511469902.07914,76.8561545761078,16.0,36.2,15.618773242204,39.7452403866307,60.3877423338715,21570076498.6205,11.9718356939022,8930.0,19.1736489509475,102.693878173828,4.68466997146606,7.03000020980835,5.036455785444331,100.0,95.13380888,35.6671972474114,23.0,22.0,1424.0,0.646910011768341,99.08267704,1121857.0,2218357.0,15754.6178019202,-11.488,-5.19,-1.298,10.27,39.146,70.877,-17.116,-7.733,7.666,0.172
LVA,Latvia,2007,2713412662.12001,5760724075.1811,84.6132290301033,16.0,36.2,9.55653055125023,38.2615915654077,57.3116939357737,31054350977.9784,9.941921627624,11230.0,21.0805128154423,101.664962768555,4.63328981399536,6.05000019073486,5.036455785444331,100.0,95.17932764,35.3772750659206,23.0,27.0,660.0,0.551069974899292,101.8820773,1137565.0,2200325.0,18126.1511193455,-10.521,-4.815,-1.246,10.79,39.402,71.057,-16.59,-7.592,8.148,0.19
LVA,Latvia,2008,1434273758.18366,5243938989.04795,97.6456285716324,15.5,36.6,-5.93303509334679,39.25750458386,51.9189507756246,35854274228.9139,-3.24912072305602,13520.0,23.1971164191774,102.378616333008,5.36644983291626,7.73999977111816,5.036455785444331,100.0,95.2235887,35.0074281304264,20.0,27.0,765.0,0.577199995517731,106.8916096,1150923.0,2177322.0,19432.2232876513,-8.242,-3.818,-1.124,11.029,39.66,72.036,-15.933,-7.38,6.993,0.165
LVA,Latvia,2009,-150022148.439267,6902262691.31899,101.096529301156,15.5,37.5,-14.2632296758818,42.2140348572485,44.198418232245,26410909090.9091,-14.2601400377132,14120.0,30.2563675702752,101.090270996094,5.52265977859497,17.5100002288818,5.036455785444331,100.0,95.26659203,34.4430524284336,20.0,40.0,787.0,0.448579996824265,108.3402116,1105823.0,2141669.0,16868.8166654817,-8.971,-4.204,-1.135,10.251,39.955,72.754,-15.152,-7.102,7.043,0.155
LVA,Latvia,2010,474983591.197692,7605713123.87978,100.0,15.5,37.5,-0.333404115851636,53.2583793215163,55.3464013118104,23956163076.5575,-4.455567259981,12650.0,22.1221885828691,102.192756652832,5.03881978988647,19.4799995422363,5.036455785444331,100.0,95.30833765,33.7010764781491,19.0,60.0,712.0,0.605710029602051,109.7343364,1059977.0,2097555.0,17575.7296974062,-11.017,-5.225,-1.206,9.532,40.294,72.954,-14.321,-6.792,5.165,0.104
LVA,Latvia,2011,1519518896.45562,6378031224.81066,104.370735599392,15.5,37.0,0.382566452322578,59.7798909523655,65.7105552362294,27474380566.265,2.57371236333377,12740.0,22.4023834472658,99.7660064697266,5.07161998748779,16.2099990844727,5.036455785444331,100.0,95.34882556,33.1142926045016,21.0,88.0,706.0,0.71561998128891,111.1713483,1033395.0,2059709.0,19773.3837201521,-10.332,-4.958,-1.144,9.276,40.667,73.693,-13.447,-6.453,6.015,0.116
LVA,Latvia,2012,1080778947.54652,7524707959.69827,106.727206841374,15.5,35.8,4.49503173781567,61.4437531058355,66.7846886045742,28169902669.3784,7.04224716054507,13800.0,23.8292841225951,98.5328674316406,6.58270978927612,15.0500001907349,3.38324751162145,100.0,95.38805575,32.7166130588614,18.0,113.0,662.0,0.663070023059845,128.1080484,1039903.0,2034319.0,21252.7185325774,-9.917,-4.812,-1.115,9.845,41.047,73.745,-12.981,-6.299,5.826,0.117
LVA,Latvia,2013,989283879.359479,7895272079.61742,106.695770579258,12.5,35.0,5.39298920798564,60.3951732405058,64.7626819804466,30204783461.8488,2.00796687876637,14850.0,21.7758438004117,99.4163284301758,6.99697017669678,11.8699998855591,2.44504755617497,100.0,95.42602822,32.362871844348,18.0,149.0,228.0,0.613210022449493,125.917678,1021195.0,2012647.0,22676.3802138837,-8.898,-4.365,-1.053,10.32,41.408,74.183,-12.505,-6.135,4.139,0.086
LVA,Latvia,2014,1045107101.1976,3228078824.94263,107.357807845492,12.5,35.0,1.35417269993196,61.1547282077451,64.0761740067067,31386896487.0407,1.90217268380506,15340.0,22.2053077766368,100.357841491699,5.28122997283936,10.8500003814697,3.16640444879825,100.0,95.46274298,32.0646831778707,18.0,168.0,206.0,0.689079999923706,118.5456871,1006638.0,1993782.0,23808.014876655,-7.664,-3.799,-0.97,10.944,41.748,74.432,-11.83,-5.863,3.721,0.081
LVA,Latvia,2015,812843819.517909,3445996161.48029,107.544870498588,5.5,35.9,2.21952155251526,60.2753827650078,61.9771565553587,27263090547.0617,3.88526005426763,15110.0,23.0972582063572,100.010948181152,5.28251981735229,9.86999988555908,3.35389890747995,100.0,95.72646468,31.8032647153426,18.0,193.0,187.0,0.619809985160828,130.0230176,1009906.0,1977527.0,24510.1620574717,-7.505,-3.756,-0.937,11.128,42.063,74.685,-11.163,-5.587,3.951,0.087
LVA,Latvia,2016,335420977.516689,3511946854.90789,107.69611443606,5.5,35.9,3.12353849934313,59.6070823895513,59.2577312874961,28083597512.4841,2.36861474664423,14800.0,22.6808355094176,98.0600967407227,4.65749979019165,9.64000034332275,3.49497154637295,100.0,95.99018638,31.5139433901576,22.125,340.0,165.0,0.435140013694763,134.2946659,1004171.0,1959537.0,25587.3880884729,-7.954,-4.02,-0.927,11.146,42.344,74.754,-10.34,-5.225,3.652,0.08
LVA,Latvia,2017,1153575224.71464,4613455660.77037,110.852001659202,5.5,35.9,3.04346770706645,61.5894393630579,62.219461865291,30483806017.8318,3.31247593587459,14870.0,23.204529362648,99.3118133544922,4.36671018600464,8.72000026702881,4.15151066297575,100.0,96.25390808,34.689858566281885,22.125,653.0,162.0,0.511039972305298,126.0509437,999649.0,1942248.0,17034.617863031443,-9.431,-4.812,-0.969,10.658,42.609,74.805,-9.498,-4.847,3.654,0.076
LVA,Latvia,2018,427807358.067761,4370730735.82853,113.661494917447,5.5,36.0,2.7331339544379,61.4589417496788,62.1234198668595,34429023435.0211,3.99185450470748,16560.0,22.9663839400787,98.3991394042969,4.24356985092163,7.40999984741211,4.35580496572137,100.0,96.25390808,34.689858566281885,22.125,664.0,152.0,0.638689994812012,106.9512252,1000243.0,1927174.0,17034.617863031443,-10.904,-5.621,-1.009,10.019,42.874,75.001,-8.632,-4.45,2.941,0.057
LVA,Latvia,2019,1087576504.73483,4479621403.97313,116.856984643273,5.5,38.1,1.07761406646574,59.8140791420221,60.473860563268,34343961072.8235,2.56970388771063,17830.0,22.411873784322,98.3075332641602,4.42507982254028,6.30999994277954,3.93341514836842,100.0,96.25390808,34.689858566281885,22.125,665.0,144.0,0.636929988861084,108.0924889,988868.0,1913822.0,17034.617863031443,-10.72,-5.582,-0.972,9.733,43.15,75.534,-7.903,-4.115,3.231,0.06
LVA,Latvia,2020,944114980.056192,5289640347.50005,117.112977285484,12.352941176470589,36.32000000000001,-2.81799002579025,59.8993432537649,58.931720739175,34601740323.3386,-2.20298533825142,18240.0,24.5598486609946,98.3287582397461,5.96999979019165,8.10000038146973,3.71116137083939,100.0,96.25390808,34.689858566281885,22.125,637.0,143.0,0.70550000667572,108.1340417,988585.0,1900449.0,17034.617863031443,-12.993,-6.837,-1.075,9.231,43.411,75.453,-7.381,-3.884,3.241,0.057
LVA,Latvia,2021,5310468988.23965,5491144972.57496,120.949398596532,12.352941176470589,36.32000000000001,7.20545544108245,63.4704718692499,66.8955471202403,39853501579.8211,4.06807386332741,19790.0,21.5788997824244,100.37831188383556,5.216938924789427,7.59999990463257,5.036455785444331,100.0,95.40862725428572,34.689858566281885,22.125,705.0,122.0,0.5518200000127157,115.358508,955041.0,1884490.0,17034.617863031443,-19.07,-10.158,-1.381,9.068,43.59,73.579,-6.815,-3.63,3.147,0.053
LBN,Lebanon,2000,993475000.0,8474638463.32523,157.27117319690794,26.352941176470587,31.58,1.2711762764005,14.1775557263643,35.9377401998463,17260364842.4544,1.34187161939805,4090.0,1.3410165933750622,87.56895581489476,2.2544678888822864,8.3149995803833,3.260192759335297,99.3515930175781,76.49538624744093,316.262561094819,42.0,382744.0,10208.0,0.7927416641621845,17.19651848,1294074.0,4320642.0,9933.07926088133,68.888,15.945,1.605,20.499,23.246,73.931,0.455,0.105,16.983,1.505
LBN,Lebanon,2001,1453906999.9,7563692926.9086,157.27117319690794,26.352941176470587,31.58,5.20056676126843,15.604915999549,39.9518923591536,17649751243.7811,3.83966927824922,4060.0,1.3410165933750622,87.56895581489476,2.84148001670837,8.18599987030029,3.260192759335297,99.346565246582,76.49538624744093,328.431964809384,39.0,387734.0,8754.0,0.7927416641621845,17.46910599,1325796.0,4389200.0,10161.7314734256,68.863,15.688,1.544,20.161,23.574,74.365,-1.094,-0.249,15.944,1.411
LBN,Lebanon,2002,1335970000.0,10404665641.9342,157.27117319690794,26.352941176470587,31.58,2.86721507243762,16.0986422831809,34.9438902743142,19152238805.9701,3.42314982724471,3950.0,-4.23602590745359,87.56895581489476,2.55271005630493,8.08800029754639,3.260192759335297,99.3339538574219,76.49538624744093,344.363343108504,36.0,392059.0,26313.0,0.7927416641621845,17.43112705,1357208.0,4446666.0,10176.4546082687,68.717,15.417,1.061,19.712,23.917,75.064,-21.543,-4.833,14.917,1.311
LBN,Lebanon,2003,2860020313.18819,16367322525.1835,157.27117319690794,53.0,31.58,3.21139564501496,16.7365813377374,37.3542526837325,20082918739.6352,3.2270982685183,3690.0,-16.3590279795685,87.56895581489476,2.2544678888822864,7.98799991607666,3.260192759335297,99.3161087036133,76.49538624744093,361.824437927664,33.0,397051.0,24929.0,0.7927416641621845,17.65802227,1390853.0,4504807.0,10196.8175021677,67.431,14.973,1.534,19.169,24.277,75.593,1.674,0.372,13.947,1.205
LBN,Lebanon,2004,1898780570.45821,15773807067.1426,157.27117319690794,53.0,31.58,5.03763666855272,35.0549045521247,55.9178924743439,21159827992.0398,6.67944461671979,4720.0,6.46453717748457,87.56895581489476,2.64094996452332,7.84999990463257,3.260192759335297,99.9000015258789,76.49538624744093,377.640957966764,30.0,400905.0,19854.0,0.7927416641621845,19.33298476,1423158.0,4574797.0,10632.0381598468,65.896,14.413,1.549,18.571,24.649,75.976,4.974,1.088,12.95,1.101
